eval_loss,eval_rouge1,eval_rouge2,eval_rougeL,eval_rougeLsum,eval_gen_len,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2.916832685470581,15.923673931306512,5.119996827868513,13.078525256962003,13.071540983537833,18.999713138267357,291.3499,11.965,1.496,0.9999192049769734
2.860171318054199,15.631520834921917,5.154395202385661,12.869993669293594,12.863657498630229,18.99655765920826,262.1958,13.295,1.663,2.0
2.8449840545654297,15.748477740077565,5.2484316219537055,12.985726688283656,12.98148678593512,18.998565691336776,246.8025,14.125,1.767,2.99975761493092
